SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.179140644,62,0,0.239912361,5476.0,9,0,1,0,0.0
0,0.151224581,42,0,384.0,1.0,7,0,0,0,3.0
0,0.0,29,1,0.07782466,4265.0,6,0,0,0,4.0
0,0.89678511,38,0,0.207820564,10075.0,4,0,2,0,2.0
0,0.035915924,55,0,0.064802814,5400.0,4,0,0,0,0.0
1,1.070673787,45,0,0.558319871,3094.0,6,0,0,0,0.0
0,0.095182221,46,0,0.673518022,3356.0,11,0,1,0,2.0
1,0.794212219,53,0,0.433985839,2400.0,5,2,1,0,0.0
0,0.019631208,75,0,0.290709633,2916.0,6,0,1,0,0.0
0,0.005367326,87,0,0.336410848,5198.0,11,0,2,0,2.0
0,0.11068269,68,0,0.378642441,5833.0,4,0,1,0,0.0
0,0.153962701,43,0,0.442111578,5000.0,10,0,1,0,2.0
0,0.577035843,44,1,0.128218714,9436.0,12,0,0,0,4.0
0,0.9999999,42,1,0.285594288,16666.0,8,0,3,0,0.0
0,0.0,54,0,2045.0,,5,0,1,0,3.0
0,0.144547041,51,0,0.539878731,8575.0,12,0,1,0,1.0
0,0.132447567,46,0,0.085628349,10638.0,6,0,0,0,2.0
0,0.356736511,36,0,0.192255619,3692.0,4,0,0,0,0.0
0,0.030701549,44,0,0.363464209,7920.0,8,0,2,0,3.0
0,0.013303334,59,0,0.1896013,8000.0,11,0,1,0,0.0
0,0.128966314,55,1,0.261616162,1979.0,6,0,0,0,0.0
0,0.02818631,64,0,0.110648225,6000.0,4,0,0,0,0.0
0,0.0079998,89,0,0.00143977,6250.0,5,0,0,0,0.0
0,0.9999999,21,98,0.0,0.0,0,98,0,98,0.0
0,0.545252246,53,1,0.114784695,7500.0,4,0,0,0,6.0
0,0.387331791,36,0,406.0,,4,0,0,0,0.0
0,0.010474178,55,0,0.055812565,6700.0,27,0,0,0,0.0
0,0.014317691,71,0,0.152200406,7384.0,7,0,1,0,0.0
0,0.9999999,43,1,0.324417224,16000.0,8,0,1,1,4.0
0,0.029020396,69,0,0.301267542,8835.0,6,0,1,0,0.0
0,0.217539123,53,0,0.067330572,11346.0,9,0,1,0,0.0
0,0.728542914,60,1,0.305331179,3094.0,5,0,1,0,0.0
0,0.0,58,0,0.264157341,2948.0,10,0,0,0,0.0
0,0.16495876,74,0,0.007304883,2600.0,3,0,0,0,0.0
0,0.207930499,72,0,0.353960671,9000.0,13,0,2,0,0.0
0,0.0,80,0,0.0,,5,0,0,0,
0,0.037453184,36,1,0.986337887,3000.0,9,0,2,0,2.0
0,0.282185813,60,0,0.557055368,8000.0,24,0,2,0,4.0
0,0.045506722,61,0,0.602102295,7800.0,15,0,2,0,1.0
0,0.9999999,54,0,0.036287336,4050.0,0,0,0,0,0.0
1,0.152292821,60,6,0.682263547,5000.0,23,0,2,0,0.0
0,0.485817907,58,0,0.150354758,9583.0,6,0,0,0,0.0
0,0.096198251,49,0,0.143152138,17917.0,5,0,1,0,3.0
0,0.481877517,27,0,0.207330618,2700.0,6,0,0,0,0.0
0,0.661442853,40,0,0.09113608,800.0,2,0,0,0,0.0
0,0.008589312,82,0,0.002443416,7775.0,7,0,0,0,0.0
0,0.085059489,62,0,0.238816967,9500.0,11,0,2,0,0.0
0,0.682289714,33,0,0.329223592,3000.0,10,0,0,0,0.0
0,0.063410454,40,0,0.357142857,2855.0,2,0,1,0,1.0
0,0.423050254,30,0,1820.0,,6,0,1,0,0.0
0,0.006149696,65,0,1.635354398,1170.0,19,0,2,0,0.0
0,5649.0,63,0,0.287246114,17625.0,6,0,1,0,1.0
0,0.120721192,40,0,0.357329642,6500.0,11,0,1,0,2.0
0,0.852490239,36,2,0.421324423,6583.0,8,0,1,0,2.0
0,0.352701224,60,1,1665.0,,11,0,1,0,0.0
0,0.0,43,0,2.170207448,4000.0,9,0,3,0,1.0
0,0.016842105,58,0,0.096195977,5020.0,9,0,0,0,0.0
0,0.072330669,46,0,0.224721654,4400.0,13,0,1,0,2.0
0,1.021978022,50,1,0.0059988,5000.0,1,0,0,0,0.0
0,0.379378048,49,0,0.454623369,10500.0,17,0,1,0,0.0
0,0.381292739,42,0,0.828839746,3300.0,16,0,2,0,2.0
0,0.030713289,52,0,71.0,,5,0,0,0,0.0
0,0.072531575,57,0,0.071380471,1484.0,12,0,0,0,0.0
0,0.083277779,54,0,0.067912712,10218.0,5,0,0,0,4.0
0,0.06288686,60,0,0.385190726,4010.0,11,0,2,0,0.0
0,0.728363561,66,1,0.625858465,3348.0,7,0,1,0,0.0
0,0.02731285,65,0,0.325335893,2083.0,6,0,0,0,0.0
0,0.081463991,43,0,0.121863282,13867.0,11,0,2,0,0.0
0,0.024491931,57,0,3367.0,,8,0,1,0,0.0
0,0.9999999,41,0,0.091143998,4256.0,2,5,0,0,2.0
0,0.361682297,41,0,0.19675058,5600.0,9,0,0,0,2.0
0,0.0,56,0,0.516204661,7250.0,10,0,4,0,0.0
0,0.0,27,0,183.5,1.0,5,0,0,0,0.0
0,0.9999999,44,0,1.286475683,1500.0,3,0,1,1,2.0
0,0.0,35,0,1.838390967,1416.0,7,0,1,0,0.0
0,0.547450121,51,0,0.075934251,14235.0,5,0,2,0,7.0
0,0.637664871,34,0,0.576883232,6756.0,9,0,2,0,0.0
0,0.044879835,70,0,6192.0,,13,0,5,0,0.0
0,0.236275993,45,0,0.110915656,10800.0,14,0,1,0,2.0
1,0.282806965,41,1,0.149845584,8094.0,19,0,0,1,2.0
0,0.006034275,52,0,0.000333311,15000.0,3,0,0,0,1.0
0,0.864506775,60,0,0.432341852,7160.0,13,0,1,0,1.0
0,0.0,61,0,0.077300613,14669.0,7,0,1,0,0.0
0,0.203305183,41,0,0.661667248,8600.0,26,0,3,0,0.0
0,0.004908868,74,0,0.261114237,5330.0,4,0,1,0,0.0
0,0.0,37,0,410.0,,10,0,0,0,2.0
0,0.013611459,73,0,0.002258611,7083.0,5,0,0,0,0.0
0,0.156968731,36,0,0.441026389,6858.0,11,0,1,0,0.0
0,0.060572952,50,0,0.033859303,6083.0,13,0,0,0,0.0
0,0.078601773,65,0,0.013507429,8883.0,12,0,0,0,0.0
0,0.034358468,49,0,0.143702906,3715.0,7,0,1,0,1.0
0,0.427091044,26,0,0.191813422,2100.0,5,0,0,0,1.0
0,0.0,63,0,2682.0,,3,0,2,0,0.0
0,0.033652096,43,0,1052.0,,13,0,1,0,0.0
0,0.042623888,55,0,0.344092346,13600.0,16,0,4,0,3.0
1,0.981819835,59,0,0.246820809,3459.0,9,0,0,0,0.0
0,0.087120801,66,0,0.368794326,1550.0,9,0,0,0,0.0
0,0.332702403,56,0,0.866522106,8300.0,15,0,3,0,3.0
0,0.975610946,35,0,0.436563226,9473.0,9,0,1,0,4.0
0,0.008830939,50,0,0.295745176,4300.0,10,0,1,0,1.0
0,0.168494735,32,1,0.344899231,9625.0,7,0,2,0,1.0
0,0.093809551,56,0,0.436056394,10000.0,15,0,3,0,0.0
1,2.079734219,28,0,0.364392679,3004.0,1,3,1,0,0.0
0,0.246870678,29,0,1420.0,,4,0,1,0,0.0
0,0.00019996,33,0,0.104944118,5278.0,2,0,0,0,1.0
0,0.002401237,67,0,2.0,,5,0,0,0,0.0
0,0.342055808,38,0,0.630157989,15000.0,15,0,4,0,1.0
0,0.189620758,44,0,0.164573408,2308.0,3,0,0,0,3.0
0,0.022116298,42,0,0.006977992,5588.0,4,0,0,0,1.0
0,0.160709707,55,0,0.379690586,6075.0,10,0,4,0,0.0
0,0.9999999,43,0,0.327834021,8000.0,2,2,1,1,4.0
0,0.00888546,54,0,0.048303977,13000.0,5,0,0,0,1.0
0,0.883839186,66,1,1.487347295,4583.0,25,1,3,0,0.0
0,0.079730067,22,0,9.0,0.0,1,0,0,0,0.0
0,0.179850185,38,0,0.071259771,5500.0,9,0,0,0,0.0
0,0.535520921,65,0,3998.0,,9,0,2,0,0.0
0,0.817653495,57,0,0.358853317,11650.0,15,0,2,0,1.0
0,0.9999999,37,0,1325.0,,2,0,1,0,0.0
0,0.665132519,47,4,0.324540463,8377.0,5,0,1,0,1.0
0,0.090691802,64,0,2176.0,,15,0,1,0,2.0
0,0.904007999,61,1,0.381971567,6400.0,7,0,1,0,0.0
0,0.094985934,61,0,1189.0,,4,0,1,0,
0,0.91259684,27,0,0.270606884,4415.0,6,0,0,0,0.0
0,0.038411197,46,0,0.426796172,7000.0,8,0,1,0,1.0
0,0.953251948,28,0,0.326342434,5530.0,8,0,0,0,2.0
0,0.019717993,59,0,0.450911641,4277.0,8,0,1,0,0.0
0,0.9999999,77,0,0.153459943,4580.0,7,0,1,0,1.0
0,1.051321928,29,1,0.072683059,3700.0,2,0,0,0,2.0
0,0.017087733,60,0,1411.0,0.0,5,0,1,0,1.0
0,0.0,43,0,4107.0,,11,0,3,0,0.0
0,0.9999999,29,0,0.088880484,5287.0,2,0,0,0,0.0
0,0.307403365,49,0,0.1672849,11052.0,4,0,2,0,2.0
0,0.96486803,48,0,0.464646465,2870.0,5,0,1,0,0.0
0,0.110614756,51,0,1137.0,,8,0,1,0,0.0
0,1.002333269,52,0,1.534986006,2500.0,5,0,2,0,2.0
0,0.187614852,71,0,4040.0,,6,1,1,0,0.0
0,0.9999999,54,0,0.004559635,8333.0,0,0,0,0,0.0
0,0.669314105,67,0,6192.0,,13,0,2,0,1.0
1,0.9999999,44,2,0.500166611,3000.0,3,1,1,2,3.0
1,0.118807381,66,0,0.023320378,1800.0,7,0,0,0,0.0
0,0.704318937,41,0,0.096618357,6416.0,2,6,0,1,2.0
1,1.482758621,36,1,38.0,,4,0,0,0,0.0
0,0.0,46,0,0.0,5700.0,6,0,0,0,1.0
0,0.024912652,61,0,0.019777059,2780.0,7,0,0,0,0.0
1,0.775317812,42,2,0.43341489,5721.0,7,3,2,0,2.0
0,0.016815545,48,3,0.228858664,6763.0,13,0,1,1,2.0
0,0.264265214,48,0,0.511290323,5579.0,11,0,2,0,1.0
1,0.479041916,28,0,0.009541118,2200.0,1,0,0,0,0.0
0,0.024162279,75,0,0.006293965,2700.0,10,0,0,0,0.0
0,0.9999999,79,0,0.0,,1,0,0,0,0.0
0,0.081538198,61,0,0.528384279,2518.0,8,0,1,0,0.0
0,0.818508065,60,0,0.373807459,20753.0,17,0,2,0,2.0
0,0.0,41,0,521.0,,9,0,1,1,0.0
0,0.310631858,59,0,0.395339574,5020.0,7,0,1,0,2.0
0,0.519019302,29,1,0.323384569,6700.0,8,0,2,0,0.0
0,0.228319419,82,0,0.679053491,6000.0,22,0,3,0,0.0
0,0.008313623,46,0,0.305453249,8416.0,7,0,1,0,1.0
0,0.011643334,88,0,0.006797281,2500.0,9,0,0,0,0.0
0,0.0,90,0,0.0,,5,0,0,0,0.0
1,0.38563298,28,2,0.126919386,4167.0,5,0,0,0,1.0
1,0.072029642,57,2,0.502699683,5370.0,14,0,2,0,3.0
0,0.008354569,74,0,0.493182478,3446.0,10,0,1,0,0.0
0,0.512039037,34,0,0.497566562,3492.0,6,0,1,1,4.0
1,1.023395321,48,1,6456.0,,7,0,3,0,
0,0.087501932,37,0,0.25496903,10816.0,9,0,1,0,2.0
0,0.9999999,32,0,5.791044776,200.0,4,0,2,0,4.0
0,0.24773003,54,0,0.441111778,5000.0,7,0,2,0,2.0
0,0.013015496,72,0,0.00595618,4700.0,10,0,0,0,0.0
0,0.379851157,47,0,0.184603551,15600.0,9,0,1,0,2.0
0,0.043380467,70,0,0.10275,15999.0,13,0,1,0,0.0
0,0.040100868,68,0,0.19658427,11124.0,8,0,2,0,1.0
0,0.299472243,57,0,0.716380603,6000.0,11,0,2,0,0.0
0,0.950644189,61,2,4784.0,,7,1,2,1,2.0
0,0.005256993,65,0,0.001498352,3336.0,3,0,0,0,0.0
0,0.051958695,37,0,0.487889273,2600.0,5,0,1,0,1.0
0,0.639920002,63,0,0.469499933,7458.0,7,0,2,0,0.0
1,0.9999999,28,0,54.0,,0,2,0,0,0.0
0,0.586831954,37,1,0.193167616,7200.0,11,0,0,0,3.0
0,0.694702925,45,0,0.269879059,10500.0,5,0,1,0,1.0
1,0.910699535,69,5,95.30092237,2601.0,14,1,2,5,1.0
0,0.078394821,50,0,0.181186164,11650.0,11,0,1,0,1.0
0,0.911787579,44,0,0.344640083,3861.0,7,0,1,0,1.0
0,0.034800257,46,0,0.4450117,4700.0,8,0,3,0,2.0
0,0.0,39,0,0.275649267,11666.0,11,0,2,0,1.0
1,0.9999999,58,1,0.483589088,4691.0,6,2,1,3,0.0
0,0.013184697,45,0,0.345898004,5411.0,6,0,1,0,1.0
0,0.0,66,0,0.0,,3,0,0,0,0.0
0,0.662118943,33,1,0.654963962,4300.0,10,0,1,0,1.0
0,0.021042868,67,0,0.283218889,8300.0,6,0,2,0,0.0
0,0.445776505,63,1,0.405909566,6700.0,25,0,1,0,0.0
0,0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0
0,0.9999999,32,2,0.387564767,1929.0,1,0,0,1,0.0
0,0.010887967,55,0,0.725137431,2000.0,7,0,2,0,0.0
0,0.0,59,0,3192.0,,9,0,2,0,0.0
0,0.091546072,66,0,846.0,,5,0,1,0,
0,0.406572429,40,2,3325.0,,9,0,2,0,2.0
0,0.062398902,35,0,0.135205526,8830.0,3,0,1,0,0.0
0,0.197270642,74,0,0.126859435,5982.0,4,0,0,0,0.0
0,0.032931836,64,0,0.145427002,5280.0,11,0,0,0,0.0
0,0.0,68,0,0.392834826,4800.0,5,0,1,0,0.0
0,0.632911392,41,0,564.0,,5,0,0,2,2.0
0,0.0,42,0,0.613319334,6666.0,7,0,2,0,0.0
0,0.116844158,48,0,0.316903894,8500.0,4,0,1,0,0.0
0,0.025676607,54,0,0.404750245,4083.0,14,0,1,0,0.0
0,0.589671417,54,0,1.056431904,4500.0,10,0,2,0,0.0
1,0.9999999,64,1,1879.0,,4,3,1,1,2.0
0,0.14831144,63,0,0.412797156,4500.0,5,0,1,0,0.0
0,0.212393803,48,0,0.116623473,2700.0,9,0,0,0,2.0
0,0.698273988,47,0,0.414944113,6530.0,9,0,3,0,1.0
0,0.03901729,53,0,0.326898327,10100.0,14,0,2,0,1.0
0,0.9999999,42,1,0.099218485,2942.0,1,1,0,0,4.0
0,0.967812535,53,1,0.467519685,3047.0,10,0,1,0,0.0
0,0.9999999,78,0,418.0,,3,0,0,0,1.0
0,0.0,41,0,0.0,8333.0,1,0,0,0,2.0
0,0.705130914,50,0,0.31810686,6063.0,4,0,0,0,0.0
0,0.420583981,52,0,0.533064375,5700.0,18,0,1,0,1.0
0,0.3792026,35,0,0.023631841,4019.0,1,0,0,0,1.0
1,0.9999999,44,0,0.007756505,10184.0,0,0,0,0,2.0
0,0.046306277,79,0,59.0,,5,0,0,0,1.0
0,0.78962805,34,1,0.862112112,3995.0,10,0,1,0,2.0
0,0.932315958,39,0,0.468055684,10846.0,9,0,2,0,1.0
0,0.119371104,40,0,0.651175708,5400.0,11,0,2,0,0.0
0,0.026527773,48,0,0.128925198,3916.0,5,0,0,0,0.0
0,0.004791467,67,1,0.821272299,2970.0,9,0,1,0,0.0
0,0.133743173,44,0,152.0,,3,0,0,0,2.0
1,0.017038913,80,0,57.0,,11,0,0,0,1.0
0,0.00448263,68,1,0.211714891,2833.0,15,0,1,0,0.0
0,0.9999999,56,0,0.280429893,4000.0,2,0,0,0,0.0
0,0.171398665,62,0,0.552489502,5000.0,14,0,2,0,0.0
0,0.302105894,56,4,1.358852933,3800.0,10,0,3,0,2.0
0,0.0,36,0,0.340265558,6250.0,5,0,1,0,0.0
0,0.442837144,66,0,0.796167247,3443.0,9,0,2,0,0.0
0,0.0,58,0,9.0,,8,0,0,0,0.0
0,0.238035975,33,0,1.527254028,2916.0,9,0,1,0,0.0
0,0.064372126,84,0,43.0,,4,0,0,0,
0,0.028142879,61,0,0.348523599,4300.0,4,0,1,0,0.0
0,0.796440712,53,0,0.572932331,5984.0,7,1,2,0,1.0
0,0.007383479,52,0,0.462717481,7241.0,8,0,2,0,1.0
0,0.9999999,43,0,0.195567145,2300.0,3,0,0,0,0.0
0,0.018573086,42,0,0.210842035,4500.0,10,0,1,0,0.0
0,0.0,68,0,0.123705867,3766.0,2,0,1,0,1.0
0,0.291967701,56,0,0.31280468,6153.0,13,0,2,0,0.0
0,0.0,31,0,243.0,,4,0,0,0,
0,0.168359412,51,0,0.416642077,10166.0,17,0,2,0,1.0
0,0.0,42,0,8.0,,9,0,0,0,0.0
0,0.111826378,50,0,0.154754762,26667.0,17,0,2,0,2.0
1,0.511949893,43,0,0.79551651,3300.0,21,0,1,0,2.0
1,1.027331511,50,1,0.577627772,11406.0,9,0,2,0,0.0
0,0.990002631,45,4,0.464536058,8416.0,10,1,3,1,0.0
0,0.116788186,35,0,0.142764691,7725.0,14,0,0,0,3.0
0,0.254149074,39,0,0.197522928,23333.0,27,0,1,1,3.0
0,5186.0,43,0,0.211157768,5000.0,4,0,1,0,2.0
0,0.37267099,54,0,0.289591467,10500.0,8,0,1,0,0.0
0,0.9999999,33,1,0.157971316,4810.0,4,0,0,0,3.0
0,0.925802473,68,1,0.468804231,12100.0,7,0,2,0,1.0
1,0.513466551,32,0,0.028048598,6666.0,7,1,0,0,1.0
0,0.009592237,26,0,0.00388673,1800.0,5,0,0,0,0.0
0,0.468125009,44,0,0.144861776,11900.0,13,0,0,0,2.0
0,0.000207371,60,0,710.0,,9,0,1,0,0.0
0,0.01837584,45,0,0.417516497,6667.0,20,0,2,0,0.0
0,0.436626267,55,0,0.335794792,20583.0,11,0,4,0,0.0
0,0.158227342,54,0,539.0,,3,0,0,0,0.0
0,0.025024014,44,0,0.397860714,8600.0,8,0,3,0,0.0
0,0.628546432,39,0,0.449473684,2849.0,4,0,1,0,2.0
0,0.044991144,66,0,0.233135575,4550.0,12,0,1,0,1.0
0,0.577762046,36,0,0.714285714,3240.0,6,0,1,0,1.0
0,0.155065607,55,0,0.311211099,2666.0,5,0,1,0,0.0
0,0.08639424,48,0,0.259757739,5200.0,3,0,1,0,0.0
0,0.038280836,28,0,2857.0,,10,0,1,0,
0,0.0,70,0,0.0,3500.0,6,0,0,0,0.0
0,0.0,73,0,0.27384077,8000.0,7,0,1,0,1.0
0,0.114706291,74,0,0.514485514,1000.0,6,0,0,0,0.0
0,0.234706118,55,0,0.181795196,3954.0,6,0,2,0,0.0
0,0.007299854,63,0,0.002288853,4368.0,2,0,0,0,0.0
0,0.038337914,49,0,0.342582177,8000.0,12,0,1,0,0.0
0,0.0337425,77,0,0.414033457,4303.0,6,0,1,0,0.0
0,0.267850344,46,0,0.257574319,10528.0,10,0,2,0,3.0
0,0.073246009,72,0,0.039648569,4438.0,12,0,0,0,0.0
0,0.2329967,45,0,0.250743042,3700.0,9,0,0,0,0.0
1,1.017329256,41,0,0.560799556,1800.0,15,0,1,1,0.0
0,0.133901064,49,0,0.433947856,9166.0,13,0,2,0,2.0
0,0.130992723,51,0,0.004184851,16726.0,1,0,0,0,3.0
0,0.503328434,46,0,0.581633996,7600.0,11,0,2,0,1.0
1,0.475504899,53,0,0.50855615,1869.0,13,1,1,1,0.0
0,0.035148648,93,0,0.107166338,6083.0,7,0,0,0,0.0
0,0.066077827,66,0,0.137177281,5809.0,6,0,1,0,1.0
0,0.035323593,63,1,1699.0,,16,0,1,0,1.0
0,0.09134034,38,0,3821.0,,7,0,1,0,2.0
0,0.158722752,59,0,0.052973513,2000.0,4,0,0,0,1.0
0,0.058711257,64,0,0.462617685,5416.0,8,0,1,0,0.0
0,0.041687036,50,0,0.338073547,9000.0,13,0,2,0,0.0
1,0.549688179,67,1,1.761292996,4825.0,15,0,2,0,0.0
0,0.9999999,52,1,0.160593357,3100.0,1,1,0,0,2.0
0,0.020186303,76,0,429.0,,7,0,1,0,0.0
0,0.097418489,73,0,2589.0,,11,0,1,0,1.0
0,0.0,52,0,0.452050152,2950.0,4,0,1,0,0.0
1,0.874364775,40,0,0.345722483,7667.0,6,0,1,0,2.0
0,0.03229677,59,0,0.000857061,10500.0,3,0,0,0,0.0
0,0.017609685,61,0,0.269442609,4538.0,7,0,1,0,1.0
0,0.0,47,0,2054.0,,4,0,2,0,2.0
0,0.047081949,42,0,0.25111177,16864.0,11,0,2,0,4.0
0,0.0,36,0,0.36135182,5769.0,6,0,1,0,1.0
0,0.54213082,35,0,0.534910166,4396.0,4,0,2,0,0.0
0,0.440928372,42,0,1.014638829,8333.0,8,0,3,0,2.0
0,0.183902642,51,0,0.548389032,16666.0,11,0,4,0,4.0
0,0.055588882,47,0,0.185328185,10359.0,5,0,1,0,1.0
1,0.9999999,27,0,0.0,2000.0,0,1,0,1,0.0
0,0.437683158,39,0,76.0,0.0,2,0,0,0,4.0
0,0.0,51,0,0.318997792,10416.0,6,0,3,0,2.0
0,0.0,68,0,0.341587302,4724.0,7,0,1,0,0.0
0,0.102410655,71,0,309.0,,11,0,0,0,1.0
0,0.838216178,52,0,0.267323281,11472.0,8,0,1,0,2.0
0,0.177437922,61,0,0.214050706,15500.0,13,0,2,0,0.0
0,0.505645445,48,0,0.813167873,2900.0,8,0,1,0,1.0
0,0.470349616,65,2,0.35617894,9410.0,19,0,2,0,0.0
0,0.0,49,0,46.0,,5,0,0,0,0.0
0,0.14462979,56,0,0.178697876,10167.0,7,0,1,0,2.0
0,0.112916884,58,0,0.272864625,9927.0,10,0,2,0,1.0
0,0.197160568,36,0,0.233827335,4250.0,2,0,1,0,0.0
0,0.154663967,25,0,0.006665432,5400.0,3,0,0,0,1.0
0,0.0,65,0,2.550224888,666.0,8,0,1,0,0.0
0,0.542518379,72,0,1.159671533,1095.0,10,0,0,0,0.0
0,0.987105602,76,0,0.509862199,3700.0,9,0,0,0,0.0
0,0.938061938,61,0,3086.0,,6,0,2,0,
0,0.474473657,31,0,0.610062893,2225.0,5,0,0,0,1.0
0,0.581307401,31,0,447.0,,3,0,0,0,0.0
0,0.003389716,47,1,0.373207926,10950.0,15,0,2,0,1.0
0,0.040522214,50,0,0.229380242,8583.0,10,0,2,0,2.0
0,0.630798289,33,1,0.099914603,5854.0,6,0,0,0,3.0
1,0.01557659,80,0,0.364702673,3665.0,11,0,2,0,1.0
0,0.259913362,49,0,0.222422332,2220.0,3,0,0,0,0.0
0,0.587068822,39,0,0.582003546,2255.0,3,0,0,1,2.0
0,0.026770414,41,0,0.409140848,4550.0,9,0,1,0,0.0
0,0.011287944,88,0,19.0,,5,0,0,0,0.0
0,0.9999999,30,0,0.021591363,2500.0,1,0,0,0,0.0
0,0.386624505,48,0,0.292553791,8876.0,15,0,1,0,2.0
0,0.013192345,39,1,1901.0,0.0,5,0,3,0,0.0
0,0.169697907,74,0,0.202629544,9050.0,12,0,1,0,2.0
0,0.055452254,41,0,0.683649289,3375.0,16,0,0,0,1.0
0,0.039148043,56,0,2004.0,,4,0,2,0,0.0
0,0.87152984,47,0,0.583740031,8400.0,9,0,1,0,3.0
0,0.9999999,55,0,23.0,,0,1,0,0,0.0
0,0.009216991,66,0,1096.0,,6,0,1,0,1.0
0,0.206226792,50,3,0.46049744,2733.0,4,2,1,3,1.0
0,0.639500686,41,0,0.33281493,9001.0,5,0,2,0,3.0
0,0.0,43,0,0.081583683,5000.0,4,0,0,0,0.0
0,0.028412522,71,0,0.05666127,10500.0,8,0,0,0,0.0
0,0.419219607,36,2,801.0,,9,2,0,3,0.0
0,0.067648593,62,0,0.531644181,9116.0,21,0,4,0,0.0
0,0.559723653,36,0,0.407671316,6595.0,10,0,1,0,1.0
0,0.91747767,49,0,0.39894783,2280.0,5,0,0,0,0.0
0,0.0,33,0,0.0,4052.0,1,0,0,0,0.0
0,0.55126498,34,1,0.316980415,5258.0,4,0,1,0,2.0
0,0.143818232,64,0,0.630054787,3832.0,7,0,2,0,1.0
0,0.17478042,34,0,0.08815871,8064.0,5,0,0,0,0.0
1,0.78792496,55,2,0.512904183,3370.0,9,0,2,0,0.0
0,0.541698576,74,0,2775.0,,15,0,3,0,0.0
0,0.036055645,48,0,0.282028149,5541.0,8,0,1,0,0.0
0,0.149407228,30,0,31.0,,1,0,0,0,
0,0.545687622,29,0,0.478402229,4305.0,6,0,1,0,1.0
0,0.00119996,74,0,0.765778126,5101.0,9,0,5,0,0.0
1,0.957100422,49,1,1.427800998,7416.0,17,0,9,1,3.0
0,0.718232516,48,0,0.648038246,6065.0,14,0,2,0,2.0
0,0.617555426,59,1,0.471348452,4100.0,9,0,0,0,0.0
0,0.006456988,40,2,0.423515297,5000.0,5,0,2,1,0.0
0,0.85348293,51,0,0.582443654,5900.0,14,0,1,0,2.0
1,0.937354215,43,1,0.380330579,6049.0,4,0,1,0,3.0
0,0.007911354,62,0,0.227628729,6000.0,5,0,1,0,1.0
0,0.747457433,58,0,0.45974359,3899.0,10,0,1,0,2.0
1,1.071928072,40,1,0.336120705,5500.0,6,0,0,3,2.0
0,0.003066931,65,0,0.305949008,6000.0,8,0,1,0,0.0
1,0.166069516,43,0,0.624890036,17050.0,18,0,3,0,3.0
0,0.076039513,75,0,0.872625475,5000.0,11,0,3,0,0.0
0,0.021131677,57,0,0.089236512,11250.0,7,0,1,0,1.0
0,0.135674573,49,0,0.639204545,3167.0,5,0,2,0,0.0
1,0.77279919,46,0,0.251651559,6508.0,11,0,0,0,0.0
0,0.01239876,66,0,14.01876676,372.0,3,0,2,0,0.0
0,0.74423736,74,0,0.382083643,4040.0,9,0,0,0,0.0
0,0.032672796,71,0,0.081740665,3400.0,3,0,0,0,0.0
0,0.150349968,56,0,0.414681733,12300.0,7,0,1,0,0.0
0,0.289378268,36,0,0.35994001,6000.0,19,0,0,0,3.0
0,0.899967858,53,0,0.266619891,5700.0,3,0,1,0,4.0
0,0.0,53,0,0.196554234,4120.0,2,0,1,0,3.0
0,0.0,49,0,0.366737238,4250.0,7,0,1,0,1.0
0,0.535636781,28,0,0.580756807,4333.0,12,0,1,0,0.0
0,0.213621768,44,1,1.042319227,3000.0,7,0,0,0,2.0
0,0.289198421,64,2,0.162359122,11800.0,12,0,1,0,0.0
0,0.471675986,53,0,0.085801449,7866.0,3,0,0,0,2.0
0,0.077727409,61,0,0.075835919,2900.0,20,0,0,1,0.0
0,0.190445666,42,0,0.322232078,12400.0,16,0,3,0,5.0
0,0.021203925,46,0,0.127772571,3200.0,7,0,0,0,0.0
0,0.352174421,51,0,0.205533597,10625.0,15,0,2,0,0.0
0,0.05196576,52,0,0.292487813,24000.0,11,0,5,0,1.0
0,0.166763939,60,0,0.013024305,9750.0,3,0,0,0,0.0
0,1.033897239,42,0,0.798346148,6892.0,12,0,6,0,3.0
0,0.300111388,28,0,0.153787005,2600.0,12,0,0,0,0.0
0,0.131264605,47,1,3122.0,,13,0,2,0,0.0
1,0.257595316,67,0,0.446258957,6000.0,18,0,1,0,1.0
0,0.003134466,63,0,0.234806844,12916.0,11,0,2,0,1.0
0,0.150992059,57,0,0.265077964,6797.0,7,0,1,0,1.0
0,0.026339299,77,0,0.337828412,4300.0,8,0,1,0,0.0
0,0.022781404,62,0,0.184578744,6717.0,8,0,2,0,1.0
0,0.225605206,49,0,0.469537395,7500.0,3,0,1,0,0.0
0,0.007582701,33,0,1138.0,,4,0,1,0,0.0
0,0.0,69,0,0.329334476,3500.0,6,0,2,0,1.0
0,0.420552369,82,0,0.622379877,3100.0,16,0,1,0,0.0
0,0.317920858,86,0,0.259403866,10500.0,21,0,1,0,1.0
0,0.0010261,68,0,0.468277946,3640.0,18,0,2,0,2.0
0,0.717824341,55,0,1.307550645,3800.0,20,0,2,0,0.0
